message,label
Final warning: Your card will be blocked. Act now.,fraud
आपका एटीएम कार्ड बंद किया जा सकता है।,fraud
৬০% ছাড়ে জুতো! এখনই অর্ডার করুন।,spam
"বাড়িতে বসে কাজ করুন এবং প্রতি সপ্তাহে ₹৫০,০০০ আয় করুন।",scam
"Work from home and earn ₹50,000 per week.",scam
"আপনি ₹১,০০,০০০ জিতেছেন! এখনই দাবি করুন!",scam
"आपने ₹1,00,000 की लॉटरी जीती है!",scam
Flat 50% off on shoes. Shop now!,spam
ক্লাস কখন শেষ হবে?,ham
Don't forget the meeting at 5 PM.,ham
আপনার ব্যাঙ্ক অ্যাকাউন্ট ঝুঁকির মধ্যে রয়েছে। এখনই যাচাই করুন।,fraud
यह ऑफर सीमित समय के लिए है।,spam
Get a free iPhone now by clicking this link!,scam
मम्मी ने दवाई लाने को कहा है।,ham
Get free recharge using this code.,spam
यह ऑफर सीमित समय के लिए है।,spam
इस कोड से फ्री रिचार्ज पाएं।,spam
अपना KYC अपडेट करें वरना खाता बंद हो जाएगा।,fraud
"সীমিত সময়ের অফার, মিস করবেন না!",spam
Hurry! Limited-time offer on electronics.,spam
क्या आज मिल सकते हैं?,ham
"एक नया फोन जीतने का मौका, अभी क्लिक करें।",scam
"आपका बैंक खाता असुरक्षित है, अभी सत्यापित करें।",fraud
मम्मी ने दवाई लाने को कहा है।,ham
Get free recharge using this code.,spam
"एक नया फोन जीतने का मौका, अभी क्लिक करें।",scam
Flat 50% off on shoes. Shop now!,spam
"Work from home and earn ₹50,000 per week.",scam
"আপনি ₹১,০০,০০০ জিতেছেন! এখনই দাবি করুন!",scam
क्या आज मिल सकते हैं?,ham
Are you free for dinner tonight?,ham
जूते पर 60% की छूट!,spam
Get free recharge using this code.,spam
আজ সন্ধ্যায় সিনেমা দেখতে যাবো?,ham
आपका एटीएम कार्ड बंद किया जा सकता है।,fraud
इस कोड से फ्री रिचार्ज पाएं।,spam
৬০% ছাড়ে জুতো! এখনই অর্ডার করুন।,spam
जूते पर 60% की छूट!,spam
क्लास कब खत्म होगी?,ham
বিনামূল্যে ফোন জিতুন! লিঙ্কে ক্লিক করুন।,scam
"आपका बैंक खाता असुरक्षित है, अभी सत्यापित करें।",fraud
Get free recharge using this code.,spam
ক্লাস কখন শেষ হবে?,ham
আমার সাথে একটু দেখা করবি?,ham
"आपने ₹1,00,000 की लॉटरी जीती है!",scam
"Work from home and earn ₹50,000 per week.",scam
यह ऑफर सीमित समय के लिए है।,spam
৬০% ছাড়ে জুতো! এখনই অর্ডার করুন।,spam
जूते पर 60% की छूट!,spam
Your bank account is at risk. Verify now.,fraud
जूते पर 60% की छूट!,spam
Flat 50% off on shoes. Shop now!,spam
Flat 50% off on shoes. Shop now!,spam
আজ সন্ধ্যায় সিনেমা দেখতে যাবো?,ham
"घर बैठे काम करें और ₹50,000 कमाएँ।",scam
"You've won a lottery of ₹1,00,000. Claim now!",scam
जूते पर 60% की छूट!,spam
क्या आज मिल सकते हैं?,ham
मम्मी ने दवाई लाने को कहा है।,ham
Get free recharge using this code.,spam
"বাড়িতে বসে কাজ করুন এবং প্রতি সপ্তাহে ₹৫০,০০০ আয় করুন।",scam
Your bank account is at risk. Verify now.,fraud
বিনামূল্যে ফোন জিতুন! লিঙ্কে ক্লিক করুন।,scam
"आपने ₹1,00,000 की लॉटरी जीती है!",scam
"घर बैठे काम करें और ₹50,000 कमाएँ।",scam
"एक नया फोन जीतने का मौका, अभी क्लिक करें।",scam
দয়া করে আপনার KYC আপডেট করুন।,fraud
৬০% ছাড়ে জুতো! এখনই অর্ডার করুন।,spam
Are you free for dinner tonight?,ham
Call me when you're done.,ham
मम्मी ने दवाई लाने को कहा है।,ham
"घर बैठे काम करें और ₹50,000 कमाएँ।",scam
"आपका बैंक खाता असुरक्षित है, अभी सत्यापित करें।",fraud
Are you free for dinner tonight?,ham
Final warning: Your card will be blocked. Act now.,fraud
जूते पर 60% की छूट!,spam
